topic_slug,part_of_speech,level,translations,meta
"general","noun","6","{""en"":""paralyze"",""ru"":""паралич"",""et"":""halvata"",""de"":""lähmen"",""no"":""lamme""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""paralysis"",""ru"":""паралич"",""et"":""halvatus"",""de"":""Lähmung"",""no"":""lammelse""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""paralyzingly"",""ru"":""парализующе"",""et"":""halvavalt"",""de"":""lähmend"",""no"":""lammende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"grammar","noun","6","{""en"":""glory in"",""ru"":""слава в"",""et"":""au sisse"",""de"":""Ruhm in"",""no"":""ære i""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""decentralize"",""ru"":""децентрализовать"",""et"":""detsentraliseerida"",""de"":""dezentralisieren"",""no"":""desentralisere""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""preoccupation"",""ru"":""озабоченность"",""et"":""muret"",""de"":""Beschäftigung"",""no"":""opptatthet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""preoccupy"",""ru"":""озабоченный"",""et"":""muretsema"",""de"":""beschäftigen"",""no"":""opptatt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""prolong"",""ru"":""продлить"",""et"":""pikendada"",""de"":""verlängern"",""no"":""forlenge""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""audit"",""ru"":""аудит"",""et"":""audit"",""de"":""Prüfung"",""no"":""revisjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""drudgery"",""ru"":""тяжелая работа"",""et"":""töörügamine"",""de"":""Plackerei"",""no"":""slit""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""pressurize"",""ru"":""оказывать давление"",""et"":""survestada"",""de"":""unter Druck setzen"",""no"":""sette under trykk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""pressurization"",""ru"":""наддув"",""et"":""survestamine"",""de"":""Druckbeaufschlagung"",""no"":""trykksetting""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""intermediary"",""ru"":""посредник"",""et"":""vahendaja"",""de"":""Vermittler"",""no"":""mellommann""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""hotelier"",""ru"":""отельер"",""et"":""hotellipidaja"",""de"":""Hotelier"",""no"":""hotelleier""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""denote"",""ru"":""обозначать"",""et"":""tähistama"",""de"":""bezeichnen"",""no"":""betegne""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""denotation"",""ru"":""обозначение"",""et"":""denotatsioon"",""de"":""Bezeichnung"",""no"":""denotasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""profitability"",""ru"":""рентабельность"",""et"":""kasumlikkus"",""de"":""Rentabilität"",""no"":""lønnsomhet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""jargon"",""ru"":""жаргонизм"",""et"":""žargoon"",""de"":""Fachjargon"",""no"":""sjargong""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""declination"",""ru"":""склонение"",""et"":""deklinatsioon"",""de"":""Deklination"",""no"":""deklinasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""vocational"",""ru"":""профессиональный"",""et"":""kutsealane"",""de"":""beruflich"",""no"":""yrkesfaglig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""spatial"",""ru"":""пространственный"",""et"":""ruumiline"",""de"":""räumlich"",""no"":""romlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""spatially"",""ru"":""пространственно"",""et"":""ruumiliselt"",""de"":""räumlich"",""no"":""romlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""punctual"",""ru"":""пунктуальный"",""et"":""täpne"",""de"":""pünktlich"",""no"":""punktlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""punctuality"",""ru"":""пунктуальность"",""et"":""täpsus"",""de"":""Pünktlichkeit"",""no"":""punktlighet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""integration"",""ru"":""интеграция"",""et"":""integratsiooni"",""de"":""Integration"",""no"":""integrasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""curriculum"",""ru"":""учебный план"",""et"":""õppekava"",""de"":""Lehrplan"",""no"":""læreplan""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""extracurricular"",""ru"":""внеклассный"",""et"":""kooliväline"",""de"":""außerschulisch"",""no"":""utenomfaglige""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""encompass"",""ru"":""охватывать"",""et"":""hõlmama"",""de"":""umfassen"",""no"":""omfatte""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""all-encompassing"",""ru"":""всеобъемлющий"",""et"":""kõikehõlmav"",""de"":""allumfassend"",""no"":""altomfattende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""accountability"",""ru"":""подотчетность"",""et"":""vastutus"",""de"":""Verantwortung"",""no"":""ansvarlighet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""frolic"",""ru"":""резвиться"",""et"":""hullama"",""de"":""herumtollen"",""no"":""boltre seg""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""minefield"",""ru"":""минное поле"",""et"":""miiniväli"",""de"":""Minenfeld"",""no"":""minefelt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""side-step"",""ru"":""шаг в сторону"",""et"":""kõrvalsamm"",""de"":""Seitenschritt"",""no"":""sidesteg""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""abundant"",""ru"":""обильный"",""et"":""külluslik"",""de"":""reichlich vorhanden"",""no"":""rikelig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""abundantly"",""ru"":""обильно"",""et"":""ohtralt"",""de"":""reichlich"",""no"":""rikelig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""abundance"",""ru"":""избыток"",""et"":""küllus"",""de"":""Fülle"",""no"":""overflod""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""anarchic"",""ru"":""анархический"",""et"":""anarhiline"",""de"":""anarchisch"",""no"":""anarkisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""crystallize"",""ru"":""кристаллизоваться"",""et"":""kristalliseeruma"",""de"":""kristallisieren"",""no"":""krystallisere""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""crystallization"",""ru"":""кристаллизация"",""et"":""kristalliseerumine"",""de"":""Kristallisation"",""no"":""krystallisering""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""prescriptive"",""ru"":""предписывающий"",""et"":""ettekirjutavad"",""de"":""vorschreibend"",""no"":""foreskrivende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""slab"",""ru"":""плита"",""et"":""plaat"",""de"":""Platte"",""no"":""plate""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""retrospect"",""ru"":""ретроспектива"",""et"":""tagasivaade"",""de"":""Rückblick"",""no"":""tilbakeblikk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""retrospective"",""ru"":""ретроспектива"",""et"":""tagasiulatuv"",""de"":""Retrospektive"",""no"":""retrospektivt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""retrospection"",""ru"":""ретроспекция"",""et"":""tagasivaade"",""de"":""Rückblick"",""no"":""tilbakeblikk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""wordage"",""ru"":""словесность"",""et"":""sõnavara"",""de"":""Wortschatz"",""no"":""ordbruk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""brevity"",""ru"":""краткость"",""et"":""lühidus"",""de"":""Kürze"",""no"":""korthet""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""uncanny"",""ru"":""сверхъестественный"",""et"":""kummaline"",""de"":""unheimlich"",""no"":""uhyggelig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""tactic"",""ru"":""тактика"",""et"":""taktika"",""de"":""Taktik"",""no"":""taktikk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""tactical"",""ru"":""тактический"",""et"":""taktikaline"",""de"":""taktisch"",""no"":""taktisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""tactically"",""ru"":""тактически"",""et"":""taktikaliselt"",""de"":""taktisch"",""no"":""taktisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""tactile"",""ru"":""тактильный"",""et"":""kombatav"",""de"":""taktil"",""no"":""taktil""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""gambit"",""ru"":""гамбит"",""et"":""gambiit"",""de"":""Schachzug"",""no"":""gambit""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""babble"",""ru"":""болтовня"",""et"":""lobisema"",""de"":""Geplapper"",""no"":""bable""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""bauble"",""ru"":""безделушка"",""et"":""ehe"",""de"":""Kugel"",""no"":""bauble""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""correlate"",""ru"":""коррелировать"",""et"":""korreleerima"",""de"":""korrelieren"",""no"":""korrelere""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""correlation"",""ru"":""корреляция"",""et"":""korrelatsioon"",""de"":""Korrelation"",""no"":""korrelasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""combustion"",""ru"":""горение"",""et"":""põlemine"",""de"":""Verbrennung"",""no"":""forbrenning""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""painstaking"",""ru"":""кропотливый"",""et"":""vaevarikas"",""de"":""mühsam"",""no"":""møysommelig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""painstakingly"",""ru"":""кропотливо"",""et"":""vaevaliselt"",""de"":""mühsam"",""no"":""møysommelig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""contraption"",""ru"":""изобретение"",""et"":""vahend"",""de"":""Vorrichtung"",""no"":""innretning""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""mesh"",""ru"":""сетка"",""et"":""võrk"",""de"":""Netz"",""no"":""mesh""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""enabler"",""ru"":""инструмент, способствующий"",""et"":""võimaldaja"",""de"":""Ermöglicher"",""no"":""aktiverer""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""fluctuate"",""ru"":""колебаться"",""et"":""kõikuma"",""de"":""schwanken"",""no"":""svinge""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""fluctuation"",""ru"":""колебание"",""et"":""kõikumine"",""de"":""Fluktuation"",""no"":""fluktuasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""lyricist"",""ru"":""автор текстов"",""et"":""laulusõnade kirjutaja"",""de"":""Texter"",""no"":""tekstforfatter""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""lyrical"",""ru"":""лирический"",""et"":""lüüriline"",""de"":""lyrisch"",""no"":""lyrisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""lyrically"",""ru"":""лирически"",""et"":""lüüriliselt"",""de"":""lyrisch"",""no"":""lyrisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""bona fide"",""ru"":""добросовестный"",""et"":""heauskne"",""de"":""gutgläubig"",""no"":""bona fide""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""moribund"",""ru"":""умирающий"",""et"":""suremas"",""de"":""sterbend"",""no"":""døende""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""perch"",""ru"":""окунь"",""et"":""ahven"",""de"":""Barsch"",""no"":""abbor""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""solicit"",""ru"":""требовать"",""et"":""paluma"",""de"":""erbitten"",""no"":""be om""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""vocalist"",""ru"":""вокалист"",""et"":""vokalist"",""de"":""Sänger"",""no"":""vokalist""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""philanthropy"",""ru"":""благотворительность"",""et"":""filantroopia"",""de"":""Philanthropie"",""no"":""filantropi""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""philanthropist"",""ru"":""филантроп"",""et"":""filantroop"",""de"":""Philanthrop"",""no"":""filantrop""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""philanthropic"",""ru"":""филантропический"",""et"":""filantroopne"",""de"":""philanthropisch"",""no"":""filantropisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""philanthropically"",""ru"":""филантропически"",""et"":""filantroopselt"",""de"":""philanthropisch"",""no"":""filantropisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""precocious"",""ru"":""не по годам развитый"",""et"":""enneaegsed"",""de"":""frühreif"",""no"":""for tidlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""precociously"",""ru"":""преждевременно"",""et"":""enneaegselt"",""de"":""frühreif"",""no"":""tidlig""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""wordsmith"",""ru"":""мастер слова"",""et"":""sõnasepp"",""de"":""Wortschmied"",""no"":""ordsmed""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""connote"",""ru"":""означать"",""et"":""tähendama"",""de"":""konnotieren"",""no"":""konnote""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""connotation"",""ru"":""коннотация"",""et"":""konnotatsioon"",""de"":""Konnotation"",""no"":""konnotasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""herald"",""ru"":""вестник"",""et"":""kuulutaja"",""de"":""Herold"",""no"":""herald""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""philistine"",""ru"":""обыватель"",""et"":""vilist"",""de"":""Philister"",""no"":""filister""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""innuendo"",""ru"":""намек"",""et"":""vihje"",""de"":""Anspielung"",""no"":""insinuasjon""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""induce"",""ru"":""вызывать"",""et"":""esile kutsuda"",""de"":""induzieren"",""no"":""indusere""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""inducement"",""ru"":""побуждение"",""et"":""ergutus"",""de"":""Anreiz"",""no"":""tilskyndelse""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""anthology"",""ru"":""антология"",""et"":""antoloogia"",""de"":""Anthologie"",""no"":""antologi""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""lament"",""ru"":""оплакивать"",""et"":""hädaldama"",""de"":""Klage"",""no"":""beklage""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""lamentation"",""ru"":""плач"",""et"":""hädaldamine"",""de"":""Klage"",""no"":""klage""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""conduit"",""ru"":""трубопровод"",""et"":""kanal"",""de"":""Leitung"",""no"":""ledning""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""chronology"",""ru"":""хронология"",""et"":""kronoloogia"",""de"":""Chronologie"",""no"":""kronologi""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""chronological"",""ru"":""хронологический"",""et"":""kronoloogiline"",""de"":""chronologisch"",""no"":""kronologisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adverb","6","{""en"":""chronologically"",""ru"":""хронологически"",""et"":""kronoloogiliselt"",""de"":""chronologisch"",""no"":""kronologisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""equilibrium"",""ru"":""равновесие"",""et"":""tasakaal"",""de"":""Gleichgewicht"",""no"":""likevekt""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""rebound"",""ru"":""отскок"",""et"":""tagasilöök"",""de"":""Rebound"",""no"":""rebound""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""proposition"",""ru"":""предложение"",""et"":""ettepanek"",""de"":""Vorschlag"",""no"":""forslag""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""flagging"",""ru"":""пометка"",""et"":""liputamine"",""de"":""flackernd"",""no"":""flagging""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""electrode"",""ru"":""электрод"",""et"":""elektrood"",""de"":""Elektrode"",""no"":""elektrode""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""caffeinate"",""ru"":""кофеинат"",""et"":""kofeinaat"",""de"":""Koffein"",""no"":""koffein""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""cosmic"",""ru"":""космический"",""et"":""kosmiline"",""de"":""kosmisch"",""no"":""kosmisk""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","noun","6","{""en"":""interlude"",""ru"":""интермедия"",""et"":""vahepala"",""de"":""Zwischenspiel"",""no"":""mellomspill""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","verb","6","{""en"":""haven"",""ru"":""убежище"",""et"":""varjupaik"",""de"":""Hafen"",""no"":""havn""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
"general","adjective","6","{""en"":""beneficiary"",""ru"":""бенефициар"",""et"":""kasusaaja"",""de"":""Begünstigter"",""no"":""mottaker""}","{""source"":""c2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":6}"
