topic_slug,part_of_speech,level,translations,meta
"general","verb","4","{""en"":""compromise"",""ru"":""компромисс"",""et"":""kompromiss"",""de"":""Kompromiss"",""no"":""kompromiss""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""compulsory"",""ru"":""принудительный"",""et"":""kohustuslik"",""de"":""obligatorisch"",""no"":""obligatorisk""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""compute"",""ru"":""вычислить"",""et"":""arvutama"",""de"":""berechnen"",""no"":""beregne""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""conceal"",""ru"":""скрывать"",""et"":""varjata"",""de"":""verbergen"",""no"":""skjule""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""concede"",""ru"":""уступать"",""et"":""möönma"",""de"":""zugeben"",""no"":""innrømme""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conceit"",""ru"":""тщеславие"",""et"":""edevus"",""de"":""Einbildung"",""no"":""innbilskhet""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""conceivable"",""ru"":""мыслимый"",""et"":""mõeldav"",""de"":""denkbar"",""no"":""tenkelig""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""conceive"",""ru"":""зачать"",""et"":""rasestuda"",""de"":""begreifen"",""no"":""bli gravid""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conception"",""ru"":""концепция"",""et"":""kontseptsioon"",""de"":""Konzeption"",""no"":""unnfangelse""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""concern"",""ru"":""беспокойство"",""et"":""muret"",""de"":""Sorge"",""no"":""bekymring""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""concerning"",""ru"":""касательно"",""et"":""mis puudutab"",""de"":""betreffend"",""no"":""angående""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""concession"",""ru"":""уступка"",""et"":""mööndus"",""de"":""Zugeständnis"",""no"":""konsesjon""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""concrete"",""ru"":""конкретный"",""et"":""betoonist"",""de"":""Beton"",""no"":""betong""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""condemn"",""ru"":""осуждать"",""et"":""hukka mõista"",""de"":""verurteilen"",""no"":""fordømme""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conduct"",""ru"":""руководить"",""et"":""käitumine"",""de"":""Verhalten"",""no"":""oppførsel""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conductor"",""ru"":""дирижер"",""et"":""dirigent"",""de"":""Dirigent"",""no"":""dirigent""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cone"",""ru"":""конус"",""et"":""koonus"",""de"":""Kegel"",""no"":""kjegle""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conference"",""ru"":""конференция"",""et"":""konverents"",""de"":""Konferenz"",""no"":""konferanse""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conferencing"",""ru"":""конференц-связь"",""et"":""konverents"",""de"":""Konferenzen"",""no"":""konferanser""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""confess"",""ru"":""признаваться"",""et"":""tunnistama"",""de"":""gestehen"",""no"":""tilstå""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""confession"",""ru"":""признание"",""et"":""ülestunnistus"",""de"":""Geständnis"",""no"":""tilståelse""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""confidently"",""ru"":""уверенно"",""et"":""enesekindlalt"",""de"":""selbstbewusst"",""no"":""selvsikkert""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""confine"",""ru"":""ограничивать"",""et"":""piirata"",""de"":""beschränken"",""no"":""begrense""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""confront"",""ru"":""противостоять"",""et"":""vastu astuda"",""de"":""konfrontieren"",""no"":""konfrontere""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conjunction"",""ru"":""соединение"",""et"":""sidesõna"",""de"":""Konjunktion"",""no"":""konjunksjon""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conquest"",""ru"":""завоевание"",""et"":""vallutus"",""de"":""Eroberung"",""no"":""erobring""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conscience"",""ru"":""совесть"",""et"":""südametunnistus"",""de"":""Gewissen"",""no"":""samvittighet""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""consciousness"",""ru"":""сознание"",""et"":""teadvus"",""de"":""Bewusstsein"",""no"":""bevissthet""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""consensus"",""ru"":""консенсус"",""et"":""konsensust"",""de"":""Konsens"",""no"":""konsensus""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""consent"",""ru"":""согласие"",""et"":""nõusolekut"",""de"":""Zustimmung"",""no"":""samtykke""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""considerably"",""ru"":""значительно"",""et"":""oluliselt"",""de"":""erheblich"",""no"":""betydelig""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""considering"",""ru"":""учитывая"",""et"":""arvestades"",""de"":""überlegen"",""no"":""vurderer""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""consistent"",""ru"":""последовательный"",""et"":""järjekindel"",""de"":""konsistent"",""no"":""konsekvent""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""consolation"",""ru"":""утешение"",""et"":""lohutus"",""de"":""Trost"",""no"":""trøst""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""console"",""ru"":""консоль"",""et"":""konsool"",""de"":""Konsole"",""no"":""konsoll""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""constant"",""ru"":""постоянный"",""et"":""konstantne"",""de"":""konstant"",""no"":""konstant""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""consult"",""ru"":""проконсультироваться"",""et"":""konsulteerida"",""de"":""konsultieren"",""no"":""konsultere""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""consultant"",""ru"":""консультант"",""et"":""konsultant"",""de"":""Berater"",""no"":""konsulent""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","verb","4","{""en"":""contaminate"",""ru"":""загрязнять"",""et"":""saastama"",""de"":""verunreinigen"",""no"":""forurense""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""contemporary"",""ru"":""современный"",""et"":""kaasaegne"",""de"":""zeitgenössisch"",""no"":""moderne""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""contempt"",""ru"":""презрение"",""et"":""põlgus"",""de"":""Verachtung"",""no"":""forakt""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""content"",""ru"":""содержание"",""et"":""sisu"",""de"":""Inhalt"",""no"":""innhold""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"business","noun","4","{""en"":""contract"",""ru"":""договор"",""et"":""leping"",""de"":""Vertrag"",""no"":""kontrakt""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""contradict"",""ru"":""противоречить"",""et"":""vastuolus"",""de"":""widersprechen"",""no"":""motsi""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""contradiction"",""ru"":""противоречие"",""et"":""vastuolu"",""de"":""Widerspruch"",""no"":""selvmotsigelse""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""contradictory"",""ru"":""противоречивый"",""et"":""vastuoluline"",""de"":""widersprüchlich"",""no"":""motstridende""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""controversy"",""ru"":""полемика"",""et"":""poleemika"",""de"":""Kontroverse"",""no"":""kontrovers""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""conveniently"",""ru"":""удобно"",""et"":""mugavalt"",""de"":""bequem"",""no"":""praktisk""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""convention"",""ru"":""соглашение"",""et"":""konventsioon"",""de"":""Konvention"",""no"":""konvensjon""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""conventional"",""ru"":""общепринятый"",""et"":""tavapärane"",""de"":""konventionell"",""no"":""konvensjonelle""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""converse"",""ru"":""беседовать"",""et"":""vestelda"",""de"":""umgekehrt"",""no"":""samtale""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""conversely"",""ru"":""наоборот"",""et"":""vastupidi"",""de"":""umgekehrt"",""no"":""omvendt""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""conversion"",""ru"":""преобразование"",""et"":""teisendamine"",""de"":""Konvertierung"",""no"":""konvertering""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""convert"",""ru"":""конвертировать"",""et"":""teisendada"",""de"":""konvertieren"",""no"":""konvertere""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""convinced"",""ru"":""убежденный"",""et"":""veendunud"",""de"":""überzeugt"",""no"":""overbevist""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cool"",""ru"":""прохладный"",""et"":""lahe"",""de"":""cool"",""no"":""kult""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","verb","4","{""en"":""cooperate"",""ru"":""сотрудничать"",""et"":""koostööd tegema"",""de"":""kooperieren"",""no"":""samarbeide""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cooperation"",""ru"":""сотрудничество"",""et"":""koostöö"",""de"":""Zusammenarbeit"",""no"":""samarbeid""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""cooperative"",""ru"":""кооператив"",""et"":""ühistu"",""de"":""kooperativ"",""no"":""kooperativ""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cope"",""ru"":""справляться"",""et"":""hakkama saama"",""de"":""bewältigen"",""no"":""takle""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""copper"",""ru"":""медь"",""et"":""vask"",""de"":""Kupfer"",""no"":""kobber""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""coral"",""ru"":""коралл"",""et"":""korallid"",""de"":""Koralle"",""no"":""koraller""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""core"",""ru"":""основной"",""et"":""tuum"",""de"":""Kern"",""no"":""kjerne""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cornerstone"",""ru"":""краеугольный камень"",""et"":""nurgakivi"",""de"":""Grundstein"",""no"":""hjørnestein""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cornet"",""ru"":""корнет"",""et"":""kornet"",""de"":""Kornett"",""no"":""kornett""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""corona"",""ru"":""корона"",""et"":""koroona"",""de"":""Korona"",""no"":""korona""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""corporal"",""ru"":""капрал"",""et"":""kapral"",""de"":""Korporal"",""no"":""korporal""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","verb","4","{""en"":""corporate"",""ru"":""корпоративный"",""et"":""ettevõtte"",""de"":""Unternehmen"",""no"":""bedriftens""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""corporation"",""ru"":""корпорация"",""et"":""korporatsioon"",""de"":""Unternehmen"",""no"":""aksjeselskap""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""correct"",""ru"":""правильный"",""et"":""õige"",""de"":""richtig"",""no"":""riktig""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""correctness"",""ru"":""правильность"",""et"":""korrektsus"",""de"":""Korrektheit"",""no"":""riktighet""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""correspond"",""ru"":""переписываться"",""et"":""vastama"",""de"":""entsprechen"",""no"":""korrespondere""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""correspondence"",""ru"":""переписка"",""et"":""kirjavahetus"",""de"":""Korrespondenz"",""no"":""korrespondanse""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""correspondent"",""ru"":""корреспондент"",""et"":""korrespondent"",""de"":""Korrespondent"",""no"":""korrespondent""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""corresponding"",""ru"":""соответствующий"",""et"":""vastavad"",""de"":""entsprechend"",""no"":""tilsvarende""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""corridor"",""ru"":""коридор"",""et"":""koridoris"",""de"":""Korridor"",""no"":""korridor""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""corrupt"",""ru"":""коррумпированный"",""et"":""korrumpeerunud"",""de"":""korrupt"",""no"":""korrupte""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""corruption"",""ru"":""коррупция"",""et"":""korruptsioon"",""de"":""Korruption"",""no"":""korrupsjon""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""costly"",""ru"":""дорогостоящий"",""et"":""kulukas"",""de"":""teuer"",""no"":""kostbart""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""costume"",""ru"":""костюм"",""et"":""kostüüm"",""de"":""Kostüm"",""no"":""kostyme""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cottage"",""ru"":""коттедж"",""et"":""suvila"",""de"":""Hütte"",""no"":""hytte""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cough"",""ru"":""кашель"",""et"":""köha"",""de"":""Husten"",""no"":""hoste""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""counter"",""ru"":""прилавок"",""et"":""loendur"",""de"":""Zähler"",""no"":""teller""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""countryman"",""ru"":""земляк"",""et"":""maamees"",""de"":""Landsmann"",""no"":""landsmann""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""countrywide"",""ru"":""по всей стране"",""et"":""üleriigiline"",""de"":""landesweit"",""no"":""landsdekkende""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""courtesy"",""ru"":""учтивость"",""et"":""viisakus"",""de"":""Höflichkeit"",""no"":""høflighet""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""coward"",""ru"":""трус"",""et"":""argpüks"",""de"":""Feigling"",""no"":""feig""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""cowardly"",""ru"":""трусливый"",""et"":""argpükslik"",""de"":""feige"",""no"":""feig""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""coziness/cosiness"",""ru"":""уют/уют"",""et"":""hubasus/hubasus"",""de"":""Gemütlichkeit/Gemütlichkeit"",""no"":""hygge/hygge""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""cozy/cosy"",""ru"":""уютный/уютный"",""et"":""hubane/hubane"",""de"":""gemütlich/gemütlich"",""no"":""koselig/koselig""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""crab"",""ru"":""краб"",""et"":""krabi"",""de"":""Krabbe"",""no"":""krabbe""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""crack"",""ru"":""трескаться"",""et"":""pragu"",""de"":""knacken"",""no"":""sprekk""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""craftsman"",""ru"":""ремесленник"",""et"":""käsitööline"",""de"":""Handwerker"",""no"":""håndverker""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""crater"",""ru"":""кратер"",""et"":""kraater"",""de"":""Krater"",""no"":""krater""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""crawl"",""ru"":""ползти"",""et"":""roomata"",""de"":""kriechen"",""no"":""krype""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""crease"",""ru"":""складка"",""et"":""kortsu"",""de"":""Falte"",""no"":""brette""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""creation"",""ru"":""создание"",""et"":""looming"",""de"":""Schöpfung"",""no"":""skapelsen""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""creatively"",""ru"":""творчески"",""et"":""loominguliselt"",""de"":""kreativ"",""no"":""kreativt""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""creek"",""ru"":""ручей"",""et"":""oja"",""de"":""Bach"",""no"":""bekk""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""creepy"",""ru"":""противный"",""et"":""jube"",""de"":""gruselig"",""no"":""skummelt""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""crew"",""ru"":""экипаж"",""et"":""meeskond"",""de"":""Besatzung"",""no"":""mannskap""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adjective","4","{""en"":""criminal"",""ru"":""преступник"",""et"":""kriminaalne"",""de"":""kriminell"",""no"":""kriminell""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","noun","4","{""en"":""cripple"",""ru"":""калечить"",""et"":""invaliid"",""de"":""verkrüppeln"",""no"":""krøpling""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
"general","adverb","4","{""en"":""critically"",""ru"":""критически"",""et"":""kriitiliselt"",""de"":""kritisch"",""no"":""kritisk""}","{""source"":""b2_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":4}"
