topic_slug,part_of_speech,level,translations,meta
"general","noun","5","{""en"":""grumble"",""ru"":""ворчать"",""et"":""nuriseda"",""de"":""murren"",""no"":""beklage""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""rumble"",""ru"":""гул"",""et"":""müristamine"",""de"":""Rumpeln"",""no"":""rumle""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""neglectful"",""ru"":""небрежный"",""et"":""hooletu"",""de"":""nachlässig"",""no"":""uaktsomt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""roundup"",""ru"":""округлять"",""et"":""ümardamine"",""de"":""Zusammenfassung"",""no"":""roundup""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""conscientious"",""ru"":""добросовестный"",""et"":""kohusetundlik"",""de"":""gewissenhaft"",""no"":""samvittighetsfull""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""conscientiously"",""ru"":""добросовестно"",""et"":""kohusetundlikult"",""de"":""gewissenhaft"",""no"":""samvittighetsfullt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""indefinite"",""ru"":""неопределенный"",""et"":""tähtajatu"",""de"":""unbestimmt"",""no"":""ubestemt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""indefinitely"",""ru"":""на неопределенный срок"",""et"":""määramata ajaks"",""de"":""auf unbestimmte Zeit"",""no"":""på ubestemt tid""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""atmospheric"",""ru"":""атмосферный"",""et"":""atmosfääriline"",""de"":""atmosphärisch"",""no"":""atmosfærisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""fuse"",""ru"":""предохранитель"",""et"":""kaitsme"",""de"":""Sicherung"",""no"":""sikring""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""fusion"",""ru"":""слияние"",""et"":""sulandumine"",""de"":""Fusion"",""no"":""fusjon""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""robust"",""ru"":""крепкий"",""et"":""robustne"",""de"":""robust"",""no"":""robust""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""robustly"",""ru"":""сильно"",""et"":""jõuliselt"",""de"":""robust"",""no"":""robust""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""dismal"",""ru"":""мрачный"",""et"":""masendav"",""de"":""düster"",""no"":""dystert""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""dismally"",""ru"":""уныло"",""et"":""nukralt"",""de"":""düster"",""no"":""dystert""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""crave"",""ru"":""жаждать"",""et"":""ihkama"",""de"":""sehne dich"",""no"":""higer etter""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""craving"",""ru"":""страстное желание"",""et"":""iha"",""de"":""Verlangen"",""no"":""craving""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""prospective"",""ru"":""перспективный"",""et"":""tulevane"",""de"":""prospektiv"",""no"":""potensielle""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""swap"",""ru"":""менять"",""et"":""vahetus"",""de"":""tauschen"",""no"":""bytte""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""remotely"",""ru"":""удаленно"",""et"":""eemalt"",""de"":""aus der Ferne"",""no"":""eksternt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""splatter"",""ru"":""брызги"",""et"":""pritsmed"",""de"":""Spritzer"",""no"":""sprut""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""automatic"",""ru"":""автоматический"",""et"":""automaatne"",""de"":""automatisch"",""no"":""automatisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""automatically"",""ru"":""автоматически"",""et"":""automaatselt"",""de"":""automatisch"",""no"":""automatisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""exhaust"",""ru"":""выхлоп"",""et"":""heitgaas"",""de"":""Auspuff"",""no"":""eksos""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""violet"",""ru"":""фиолетовый"",""et"":""violetne"",""de"":""violett"",""no"":""fiolett""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""bubbly"",""ru"":""игристый"",""et"":""mullitav"",""de"":""sprudelnd"",""no"":""sprudlende""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""chaotically"",""ru"":""хаотично"",""et"":""kaootiliselt"",""de"":""chaotisch"",""no"":""kaotisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""apprehensive"",""ru"":""опасающийся"",""et"":""kartlik"",""de"":""besorgt"",""no"":""bekymret""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""settee"",""ru"":""диван"",""et"":""diivan"",""de"":""Sofa"",""no"":""sofa""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""trampoline"",""ru"":""батут"",""et"":""batuut"",""de"":""Trampolin"",""no"":""trampoline""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""stamina"",""ru"":""выносливость"",""et"":""vastupidavus"",""de"":""Ausdauer"",""no"":""utholdenhet""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""ploy"",""ru"":""уловка"",""et"":""nõks"",""de"":""Trick"",""no"":""knep""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""dither"",""ru"":""дизеринг"",""et"":""segama"",""de"":""Zittern"",""no"":""ryste""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""overalls"",""ru"":""комбинезон"",""et"":""kombinesoonid"",""de"":""Overall"",""no"":""kjeledress""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""unison"",""ru"":""унисон"",""et"":""üksmeel"",""de"":""unisono"",""no"":""unisont""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""snail"",""ru"":""улитка"",""et"":""tigu"",""de"":""Schnecke"",""no"":""snegl""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""bliss"",""ru"":""блаженство"",""et"":""õndsus"",""de"":""Glückseligkeit"",""no"":""lykke""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""inexhaustible"",""ru"":""неисчерпаемый"",""et"":""ammendamatu"",""de"":""unerschöpflich"",""no"":""uuttømmelig""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""acre"",""ru"":""акр"",""et"":""aaker"",""de"":""Acre"",""no"":""acre""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""calf"",""ru"":""теленок"",""et"":""vasikas"",""de"":""Kalb"",""no"":""kalv""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""heifer"",""ru"":""телка"",""et"":""mullikas"",""de"":""Färse"",""no"":""kvige""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""ewe"",""ru"":""овца"",""et"":""ute"",""de"":""Mutterschaf"",""no"":""søye""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""adversary"",""ru"":""противник"",""et"":""vastane"",""de"":""Gegner"",""no"":""motstander""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""victorious"",""ru"":""победоносный"",""et"":""võidukas"",""de"":""siegreich"",""no"":""seirende""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""victoriously"",""ru"":""победоносно"",""et"":""võidukalt"",""de"":""siegreich"",""no"":""seirende""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""profound"",""ru"":""глубокий"",""et"":""sügav"",""de"":""tiefgründig"",""no"":""dyptgående""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""profoundly"",""ru"":""глубоко"",""et"":""sügavalt"",""de"":""zutiefst"",""no"":""dyptgående""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""baldly"",""ru"":""наголо"",""et"":""kiilakas"",""de"":""kahl"",""no"":""skallet""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""bald"",""ru"":""лысый"",""et"":""kiilakas"",""de"":""kahl"",""no"":""skallet""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""bearded"",""ru"":""бородатый"",""et"":""habemega"",""de"":""bärtig"",""no"":""skjeggete""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""professionalism"",""ru"":""профессионализм"",""et"":""professionaalsus"",""de"":""Professionalität"",""no"":""profesjonalitet""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""artistically"",""ru"":""художественно"",""et"":""kunstiliselt"",""de"":""künstlerisch"",""no"":""kunstnerisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""popularization"",""ru"":""популяризация"",""et"":""populariseerimine"",""de"":""Popularisierung"",""no"":""popularisering""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""pendulum"",""ru"":""маятник"",""et"":""pendel"",""de"":""Pendel"",""no"":""pendel""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""predecessor"",""ru"":""предшественник"",""et"":""eelkäija"",""de"":""Vorgänger"",""no"":""forgjenger""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""boast"",""ru"":""хвастаться"",""et"":""uhkustada"",""de"":""prahlen"",""no"":""skryte""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""lapse"",""ru"":""упущение"",""et"":""aeguma"",""de"":""verfallen"",""no"":""bortfalle""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""ceaseless"",""ru"":""непрерывный"",""et"":""lakkamatu"",""de"":""unaufhörlich"",""no"":""uopphørlig""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""ceaselessly"",""ru"":""непрерывно"",""et"":""lakkamatult"",""de"":""unaufhörlich"",""no"":""ustanselig""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""climax"",""ru"":""кульминация"",""et"":""haripunkt"",""de"":""Höhepunkt"",""no"":""klimaks""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""climactic"",""ru"":""решающий"",""et"":""kulminatsiooniline"",""de"":""klimatisch"",""no"":""klimaktisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""anticlimactic"",""ru"":""разочаровывающий"",""et"":""antiklimaktiline"",""de"":""enttäuschend"",""no"":""antiklimaktikk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""scramble"",""ru"":""карабкаться"",""et"":""rabelemine"",""de"":""Gerangel"",""no"":""rusle""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""forfeit"",""ru"":""лишение права"",""et"":""kaotada"",""de"":""verfallen"",""no"":""tape""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""twitch"",""ru"":""дергаться"",""et"":""tõmblema"",""de"":""zucken"",""no"":""rykk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""intellect"",""ru"":""интеллект"",""et"":""intellekt"",""de"":""Intellekt"",""no"":""intellekt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""descent"",""ru"":""спуск"",""et"":""laskumine"",""de"":""Abstieg"",""no"":""nedstigning""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""shed"",""ru"":""сбрасывать"",""et"":""kuur"",""de"":""Schuppen"",""no"":""skur""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""exodus"",""ru"":""исход"",""et"":""väljaränne"",""de"":""Exodus"",""no"":""utvandring""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","verb","5","{""en"":""immortalize"",""ru"":""увековечить"",""et"":""jäädvustama"",""de"":""verewigen"",""no"":""forevige""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""genome"",""ru"":""геном"",""et"":""genoom"",""de"":""Genom"",""no"":""genom""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""fraction"",""ru"":""фракция"",""et"":""murdosa"",""de"":""Bruchteil"",""no"":""brøkdel""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""faction"",""ru"":""фракция"",""et"":""fraktsioon"",""de"":""Fraktion"",""no"":""fraksjon""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""physique"",""ru"":""телосложение"",""et"":""kehaehitus"",""de"":""Körperbau"",""no"":""kroppsbygning""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""utensil"",""ru"":""посуда"",""et"":""riist"",""de"":""Utensil"",""no"":""redskap""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""otter"",""ru"":""выдра"",""et"":""saarmas"",""de"":""Otter"",""no"":""oter""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""clammy"",""ru"":""липкий"",""et"":""niiske"",""de"":""feucht"",""no"":""klamme""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""absolute"",""ru"":""абсолютный"",""et"":""absoluutne"",""de"":""absolut"",""no"":""absolutt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""dispense"",""ru"":""распределять"",""et"":""väljastada"",""de"":""abgeben"",""no"":""dispensere""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""dispensable"",""ru"":""необязательный"",""et"":""asendatav"",""de"":""entbehrlich"",""no"":""uunnværlig""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""dispensary"",""ru"":""амбулатория"",""et"":""dispanser"",""de"":""Apotheke"",""no"":""dispensary""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""indispensable"",""ru"":""незаменимый"",""et"":""asendamatu"",""de"":""unverzichtbar"",""no"":""uunnværlig""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""diverge"",""ru"":""расходиться"",""et"":""lahknema"",""de"":""divergieren"",""no"":""avvike""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""divergence"",""ru"":""расхождение"",""et"":""lahknemine"",""de"":""Divergenz"",""no"":""divergens""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""divergent"",""ru"":""расходящийся"",""et"":""lahknev"",""de"":""divergent"",""no"":""divergerende""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""burst"",""ru"":""лопаться"",""et"":""lõhkeda"",""de"":""platzen"",""no"":""sprekke""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""superficial"",""ru"":""поверхностный"",""et"":""pinnapealne"",""de"":""oberflächlich"",""no"":""overfladisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""superficially"",""ru"":""поверхностно"",""et"":""pealiskaudselt"",""de"":""oberflächlich"",""no"":""overfladisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""aesthetic"",""ru"":""эстетический"",""et"":""esteetiline"",""de"":""ästhetisch"",""no"":""estetiske""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""aesthetically"",""ru"":""эстетически"",""et"":""esteetiliselt"",""de"":""ästhetisch"",""no"":""estetisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","verb","5","{""en"":""scrutinize"",""ru"":""внимательно изучать"",""et"":""kontrollima"",""de"":""hinterfragen"",""no"":""granske""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""scrutiny"",""ru"":""исследование"",""et"":""kontrollimine"",""de"":""Prüfung"",""no"":""gransking""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""quip"",""ru"":""шутка"",""et"":""irvitama"",""de"":""witzeln"",""no"":""spøk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""woo"",""ru"":""вуу"",""et"":""woo"",""de"":""woo"",""no"":""beile""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""criteria"",""ru"":""критерии"",""et"":""kriteeriumid"",""de"":""Kriterien"",""no"":""kriterier""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""plausible"",""ru"":""правдоподобный"",""et"":""usutav"",""de"":""plausibel"",""no"":""plausible""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""plausibility"",""ru"":""правдоподобие"",""et"":""usutavus"",""de"":""Plausibilität"",""no"":""plausibilitet""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""plausibly"",""ru"":""правдоподобно"",""et"":""usutavalt"",""de"":""plausibel"",""no"":""plausibelt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""instinctive"",""ru"":""инстинктивный"",""et"":""instinktiivne"",""de"":""instinktiv"",""no"":""instinktivt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""instinctively"",""ru"":""инстинктивно"",""et"":""instinktiivselt"",""de"":""instinktiv"",""no"":""instinktivt""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""stylistic"",""ru"":""стилистический"",""et"":""stilistiline"",""de"":""stilistisch"",""no"":""stilistisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adverb","5","{""en"":""stylistically"",""ru"":""стилистически"",""et"":""stilistiliselt"",""de"":""stilistisch"",""no"":""stilistisk""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","noun","5","{""en"":""inheritance"",""ru"":""наследование"",""et"":""pärand"",""de"":""Vererbung"",""no"":""arv""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
"general","adjective","5","{""en"":""inherent"",""ru"":""присущий"",""et"":""omane"",""de"":""inhärent"",""no"":""iboende""}","{""source"":""c1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":5}"
