topic_slug,part_of_speech,level,translations,meta
"general","noun","3","{""en"":""camel"",""ru"":""верблюд"",""et"":""kaamel"",""de"":""Kamel"",""no"":""kamel""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""campsite"",""ru"":""кемпинг"",""et"":""kämping"",""de"":""Campingplatz"",""no"":""campingplass""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""canal"",""ru"":""канал"",""et"":""kanal"",""de"":""Kanal"",""no"":""kanalen""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cancel"",""ru"":""отмена"",""et"":""tühistada"",""de"":""abbrechen"",""no"":""avbryte""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cancer"",""ru"":""рак"",""et"":""vähk"",""de"":""Krebs"",""no"":""kreft""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""candle"",""ru"":""свеча"",""et"":""küünal"",""de"":""Kerze"",""no"":""stearinlys""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""canned"",""ru"":""консервированный"",""et"":""konserveeritud"",""de"":""konserviert"",""no"":""hermetisert""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","verb","3","{""en"":""canteen"",""ru"":""столовая"",""et"":""söökla"",""de"":""Kantine"",""no"":""kantine""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""capable"",""ru"":""способный"",""et"":""võimeline"",""de"":""fähig"",""no"":""dyktig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""capacity"",""ru"":""емкость"",""et"":""mahutavus"",""de"":""Kapazität"",""no"":""kapasitet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""capsule"",""ru"":""капсула"",""et"":""kapsel"",""de"":""Kapsel"",""no"":""kapsel""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""capture"",""ru"":""захватывать"",""et"":""püüda"",""de"":""erfassen"",""no"":""fange""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""care"",""ru"":""забота"",""et"":""hoolitseda"",""de"":""Pflege"",""no"":""omsorg""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""career"",""ru"":""карьера"",""et"":""karjääri"",""de"":""Karriere"",""no"":""karriere""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""careless"",""ru"":""беспечный"",""et"":""hooletu"",""de"":""nachlässig"",""no"":""uforsiktig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adverb","3","{""en"":""carelessly"",""ru"":""небрежно"",""et"":""hooletult"",""de"":""nachlässig"",""no"":""uforsiktig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""carelessness"",""ru"":""небрежность"",""et"":""hoolimatus"",""de"":""Nachlässigkeit"",""no"":""uforsiktighet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""carpet"",""ru"":""ковер"",""et"":""vaip"",""de"":""Teppich"",""no"":""teppe""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""carriage"",""ru"":""перевозка"",""et"":""vedu"",""de"":""Kutsche"",""no"":""vogn""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""carton"",""ru"":""коробка"",""et"":""karp"",""de"":""Karton"",""no"":""kartong""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cashpoint"",""ru"":""банкоматы"",""et"":""kassapunkt"",""de"":""Geldautomat"",""no"":""pengeautomat""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""casual"",""ru"":""повседневный"",""et"":""juhuslik"",""de"":""lässig"",""no"":""tilfeldig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","verb","3","{""en"":""categorize"",""ru"":""классифицировать"",""et"":""kategoriseerida"",""de"":""kategorisieren"",""no"":""kategorisere""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""category"",""ru"":""категория"",""et"":""kategooria"",""de"":""Kategorie"",""no"":""kategori""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cattle"",""ru"":""крупный рогатый скот"",""et"":""veised"",""de"":""Rinder"",""no"":""storfe""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""caution"",""ru"":""осторожность"",""et"":""ettevaatust"",""de"":""Vorsicht"",""no"":""forsiktighet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""cautious"",""ru"":""осторожный"",""et"":""ettevaatlik"",""de"":""vorsichtig"",""no"":""forsiktig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cave"",""ru"":""пещера"",""et"":""koobas"",""de"":""Höhle"",""no"":""hule""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""CD-ROM"",""ru"":""компакт-диск"",""et"":""CD-ROM"",""de"":""CD-ROM"",""no"":""CD-ROM""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""celebrity"",""ru"":""знаменитость"",""et"":""kuulsus"",""de"":""Berühmtheit"",""no"":""kjendis""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cell"",""ru"":""клетка"",""et"":""lahtrisse"",""de"":""Zelle"",""no"":""celle""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""central"",""ru"":""центральный"",""et"":""keskne"",""de"":""zentral"",""no"":""sentralt""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""central heating"",""ru"":""центральное отопление"",""et"":""keskküte"",""de"":""Zentralheizung"",""no"":""sentralvarme""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""ceremony"",""ru"":""церемония"",""et"":""tseremoonia"",""de"":""Zeremonie"",""no"":""seremoni""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""certainty"",""ru"":""уверенность"",""et"":""kindlus"",""de"":""Gewissheit"",""no"":""sikkerhet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""challenging"",""ru"":""испытывающий"",""et"":""väljakutseid pakkuv"",""de"":""herausfordernd"",""no"":""utfordrende""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""champion"",""ru"":""чемпион"",""et"":""meister"",""de"":""Champion"",""no"":""mester""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""channel"",""ru"":""канал"",""et"":""kanal"",""de"":""Kanal"",""no"":""kanal""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chaos"",""ru"":""хаос"",""et"":""kaos"",""de"":""Chaos"",""no"":""kaos""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""characteristic"",""ru"":""характеристика"",""et"":""iseloomulik"",""de"":""Charakteristisch"",""no"":""karakteristisk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","verb","3","{""en"":""characterize"",""ru"":""охарактеризовать"",""et"":""iseloomustama"",""de"":""charakterisieren"",""no"":""karakterisere""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""charge"",""ru"":""заряжать"",""et"":""tasu"",""de"":""Gebühr"",""no"":""lade""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chariot"",""ru"":""колесница"",""et"":""vanker"",""de"":""Streitwagen"",""no"":""vogn""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""charity"",""ru"":""благотворительность"",""et"":""heategevus"",""de"":""Nächstenliebe"",""no"":""veldedighet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""charm"",""ru"":""очарование"",""et"":""võlu"",""de"":""Charme"",""no"":""sjarm""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chase"",""ru"":""гнаться"",""et"":""tagaajamine"",""de"":""jagen"",""no"":""jage""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chat"",""ru"":""чат"",""et"":""vestelda"",""de"":""chatten"",""no"":""chatte""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"actions","noun","3","{""en"":""chat show"",""ru"":""ток-шоу"",""et"":""vestlussaade"",""de"":""Chatshow"",""no"":""chatteshow""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"grammar","noun","3","{""en"":""check-in counter"",""ru"":""стойка регистрации"",""et"":""sisseregistreerimise lett"",""de"":""Check-in-Schalter"",""no"":""innsjekkingsskranke""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""checkout"",""ru"":""проверить"",""et"":""kassasse"",""de"":""Kasse"",""no"":""kassen""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""cheerful"",""ru"":""жизнерадостный"",""et"":""rõõmsameelne"",""de"":""fröhlich"",""no"":""munter""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""chemical"",""ru"":""химический"",""et"":""keemiline"",""de"":""chemisch"",""no"":""kjemisk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chemist"",""ru"":""химик"",""et"":""keemik"",""de"":""Chemiker"",""no"":""kjemiker""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""chemistry"",""ru"":""химия"",""et"":""keemia"",""de"":""Chemie"",""no"":""kjemi""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cherish"",""ru"":""ценить"",""et"":""kalliks pidama"",""de"":""schätzen"",""no"":""verne om""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"grammar","noun","3","{""en"":""chest of drawers"",""ru"":""комод"",""et"":""kummut"",""de"":""Kommode"",""no"":""kommode""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chewing gum"",""ru"":""жевательная резинка"",""et"":""närimiskumm"",""de"":""Kaugummi"",""no"":""tyggegummi""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chief"",""ru"":""главный"",""et"":""pealik"",""de"":""Chef"",""no"":""sjef""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""choir"",""ru"":""хор"",""et"":""koor"",""de"":""Chor"",""no"":""kor""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""choke"",""ru"":""душить"",""et"":""lämbuma"",""de"":""ersticken"",""no"":""kvele""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""Christian"",""ru"":""христианин"",""et"":""kristlane"",""de"":""Christlich"",""no"":""Christian""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""chronological"",""ru"":""хронологический"",""et"":""kronoloogiline"",""de"":""chronologisch"",""no"":""kronologisk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""chuckle"",""ru"":""смеяться"",""et"":""naerma"",""de"":""kicher"",""no"":""humre""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""circle"",""ru"":""круг"",""et"":""ring"",""de"":""Kreis"",""no"":""sirkel""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""circular"",""ru"":""круговой"",""et"":""ringikujuline"",""de"":""kreisförmig"",""no"":""sirkulær""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""circus"",""ru"":""цирк"",""et"":""tsirkus"",""de"":""Zirkus"",""no"":""sirkus""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""citizenship"",""ru"":""гражданство"",""et"":""kodakondsus"",""de"":""Staatsbürgerschaft"",""no"":""statsborgerskap""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""civil"",""ru"":""гражданский"",""et"":""tsiviil-"",""de"":""zivil"",""no"":""sivil""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""civilization"",""ru"":""цивилизация"",""et"":""tsivilisatsioon"",""de"":""Zivilisation"",""no"":""sivilisasjon""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""claim"",""ru"":""требовать"",""et"":""väide"",""de"":""Anspruch"",""no"":""krav""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""classical"",""ru"":""классический"",""et"":""klassikaline"",""de"":""klassisch"",""no"":""klassisk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""classify"",""ru"":""классифицировать"",""et"":""klassifitseerida"",""de"":""klassifizieren"",""no"":""klassifisere""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""clear"",""ru"":""прозрачный"",""et"":""selge"",""de"":""klar"",""no"":""klar""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""click"",""ru"":""щелкнуть"",""et"":""klõpsa"",""de"":""klicken"",""no"":""klikk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cliff"",""ru"":""утес"",""et"":""kalju"",""de"":""Klippe"",""no"":""klippe""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","verb","3","{""en"":""climate"",""ru"":""климат"",""et"":""kliima"",""de"":""Klima"",""no"":""klima""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""climber"",""ru"":""альпинист"",""et"":""ronija"",""de"":""Kletterer"",""no"":""klatrer""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""clinic"",""ru"":""клиника"",""et"":""kliinik"",""de"":""Klinik"",""no"":""klinikk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""clip"",""ru"":""клип"",""et"":""klipp"",""de"":""Clip"",""no"":""klippet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adverb","3","{""en"":""closely"",""ru"":""внимательно"",""et"":""tihedalt"",""de"":""eng"",""no"":""tett""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""coal"",""ru"":""уголь"",""et"":""kivisüsi"",""de"":""Kohle"",""no"":""kull""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""coast"",""ru"":""побережье"",""et"":""rannikul"",""de"":""Küste"",""no"":""kysten""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""coastal"",""ru"":""прибрежный"",""et"":""rannikuäärne"",""de"":""Küste"",""no"":""kystnære""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""cod"",""ru"":""треска"",""et"":""tursk"",""de"":""Kabeljau"",""no"":""torsk""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""coffin"",""ru"":""гроб"",""et"":""kirstu"",""de"":""Sarg"",""no"":""kiste""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""collapse"",""ru"":""крах"",""et"":""kollaps"",""de"":""Zusammenbruch"",""no"":""kollapse""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""collar"",""ru"":""воротник"",""et"":""krae"",""de"":""Kragen"",""no"":""krage""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""columnist"",""ru"":""обозреватель"",""et"":""kolumnist"",""de"":""Kolumnist"",""no"":""spaltist""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""combination"",""ru"":""комбинация"",""et"":""kombinatsioon"",""de"":""Kombination"",""no"":""kombinasjon""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""combine"",""ru"":""объединить"",""et"":""kombineerida"",""de"":""kombinieren"",""no"":""kombinere""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""comedian"",""ru"":""комик"",""et"":""koomik"",""de"":""Komiker"",""no"":""komiker""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""comedy"",""ru"":""комедия"",""et"":""komöödia"",""de"":""Komödie"",""no"":""komedie""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""comet"",""ru"":""комета"",""et"":""komeet"",""de"":""Komet"",""no"":""komet""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""comfort"",""ru"":""комфорт"",""et"":""mugavus"",""de"":""Komfort"",""no"":""komfort""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""comma"",""ru"":""запятая"",""et"":""koma"",""de"":""Komma"",""no"":""komma""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""command"",""ru"":""команда"",""et"":""käsk"",""de"":""Befehl"",""no"":""kommando""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""comment"",""ru"":""комментарий"",""et"":""kommenteerida"",""de"":""Kommentar"",""no"":""kommentar""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""commercial"",""ru"":""коммерческий"",""et"":""kaubanduslik"",""de"":""kommerziell"",""no"":""kommersielle""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""commit"",""ru"":""совершить"",""et"":""pühenduma"",""de"":""begehen"",""no"":""forplikte seg""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""common sense"",""ru"":""здравый смысл"",""et"":""terve mõistus"",""de"":""gesunder Menschenverstand"",""no"":""sunn fornuft""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adverb","3","{""en"":""commonly"",""ru"":""обычно"",""et"":""tavaliselt"",""de"":""häufig"",""no"":""vanlig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""companion"",""ru"":""компаньон"",""et"":""kaaslane"",""de"":""Begleiter"",""no"":""følgesvenn""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""comparison"",""ru"":""сравнение"",""et"":""võrdlus"",""de"":""Vergleich"",""no"":""sammenligning""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","noun","3","{""en"":""compete"",""ru"":""конкурировать"",""et"":""võistlema"",""de"":""konkurrieren"",""no"":""konkurrere""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
"general","adjective","3","{""en"":""competitive"",""ru"":""конкурентоспособный"",""et"":""konkurentsivõimeline"",""de"":""konkurrenzfähig"",""no"":""konkurransedyktig""}","{""source"":""b1_words_ru.csv"",""translationSource"":""machine-translate.googleapis.com"",""reviewStatus"":""needs_review"",""levelSource"":3}"
